iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ARG,South America,Argentina,2020-06-05,19255.0,0.0,652.286,588.0,5.0,11.429,426.035,0.0,14.432,13.01,0.111,0.253,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-06,21024.0,1769.0,802.571,632.0,44.0,16.0,465.176,39.141,17.758,13.984,0.974,0.354,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-07,22007.0,983.0,829.429,648.0,16.0,17.143,486.926,21.75,18.352,14.338,0.354,0.379,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-08,22781.0,774.0,849.0,664.0,16.0,17.857,504.052,17.125,18.785,14.692,0.354,0.395,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-09,23607.0,826.0,886.429,693.0,29.0,19.571,522.328,18.276,19.613,15.333,0.642,0.433,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-10,24748.0,1141.0,920.286,717.0,24.0,21.143,547.573,25.246,20.362,15.864,0.531,0.468,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-11,25987.0,1239.0,961.714,735.0,18.0,21.714,574.987,27.414,21.279,16.263,0.398,0.48,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-12,27360.0,1373.0,1157.857,765.0,30.0,25.286,605.366,30.379,25.619,16.926,0.664,0.559,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-13,28751.0,1391.0,1103.857,785.0,20.0,21.857,636.144,30.777,24.424,17.369,0.443,0.484,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-14,30282.0,1531.0,1182.143,815.0,30.0,23.857,670.018,33.875,26.156,18.033,0.664,0.528,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-15,31564.0,1282.0,1254.714,833.0,18.0,24.143,698.384,28.365,27.762,18.431,0.398,0.534,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-16,32772.0,1208.0,1309.286,854.0,21.0,23.0,725.112,26.728,28.969,18.896,0.465,0.509,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-17,34146.0,1374.0,1342.571,878.0,24.0,23.0,755.513,30.401,29.706,19.427,0.531,0.509,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-18,35539.0,1393.0,1364.571,913.0,35.0,25.429,786.335,30.821,30.192,20.201,0.774,0.563,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-19,35539.0,0.0,1168.429,929.0,16.0,23.429,786.335,0.0,25.853,20.555,0.354,0.518,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-20,39557.0,4018.0,1543.714,979.0,50.0,27.714,875.237,88.902,34.156,21.661,1.106,0.613,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-21,41191.0,1634.0,1558.429,992.0,13.0,25.286,911.39,36.154,34.482,21.949,0.288,0.559,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-22,42772.0,1581.0,1601.143,1011.0,19.0,25.429,946.372,34.981,35.427,22.369,0.42,0.563,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-23,44918.0,2146.0,1735.143,1043.0,32.0,27.0,993.854,47.482,38.392,23.077,0.708,0.597,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-24,44918.0,0.0,1538.857,1049.0,6.0,24.429,993.854,0.0,34.049,23.21,0.133,0.541,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-25,49838.0,4920.0,2042.714,1085.0,36.0,24.571,1102.714,108.86,45.197,24.007,0.797,0.544,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-26,52444.0,2606.0,2415.0,1124.0,39.0,27.857,1160.374,57.66,53.434,24.87,0.863,0.616,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-27,52444.0,0.0,1841.0,1167.0,43.0,26.857,1160.374,0.0,40.734,25.821,0.951,0.594,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-28,57731.0,5287.0,2362.857,1207.0,40.0,30.714,1277.354,116.98,52.28,26.706,0.885,0.68,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-29,57731.0,0.0,2137.0,1217.0,10.0,29.429,1277.354,0.0,47.283,26.927,0.221,0.651,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-06-30,62255.0,4524.0,2476.714,1280.0,63.0,33.857,1377.452,100.098,54.8,28.321,1.394,0.749,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-01,64517.0,2262.0,2799.857,1307.0,27.0,36.857,1427.501,50.049,61.95,28.919,0.597,0.815,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-02,67184.0,2667.0,2478.0,1351.0,44.0,38.0,1486.511,59.01,54.828,29.892,0.974,0.841,,,,,,,,,,,,,,,,,,81.48,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-03,69928.0,2744.0,2497.714,1385.0,34.0,37.286,1547.224,60.714,55.264,30.644,0.752,0.825,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-04,72773.0,2845.0,2904.143,1437.0,52.0,38.571,1610.173,62.948,64.257,31.795,1.151,0.853,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-05,72773.0,0.0,2148.857,1453.0,16.0,35.143,1610.173,0.0,47.546,32.149,0.354,0.778,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-06,75363.0,2590.0,2518.857,1490.0,37.0,39.0,1667.479,57.306,55.732,32.968,0.819,0.863,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-07,77802.0,2439.0,2221.0,1523.0,33.0,34.714,1721.444,53.965,49.142,33.698,0.73,0.768,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-08,80434.0,2632.0,2273.857,1602.0,79.0,42.143,1779.68,58.236,50.311,35.446,1.748,0.932,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-09,83413.0,2979.0,2318.429,1654.0,52.0,43.286,1845.593,65.913,51.297,36.596,1.151,0.958,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-10,87017.0,3604.0,2441.286,1707.0,53.0,46.0,1925.335,79.742,54.016,37.769,1.173,1.018,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-11,90680.0,3663.0,2558.143,1749.0,42.0,44.571,2006.382,81.047,56.601,38.698,0.929,0.986,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-12,94047.0,3367.0,3039.143,1810.0,61.0,51.0,2080.88,74.498,67.244,40.048,1.35,1.128,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-13,97496.0,3449.0,3161.857,1818.0,8.0,46.857,2157.193,76.312,69.959,40.225,0.177,1.037,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-14,100153.0,2657.0,3193.0,1903.0,85.0,54.286,2215.981,58.789,70.648,42.106,1.881,1.201,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-15,103252.0,3099.0,3259.714,1926.0,23.0,46.286,2284.55,68.568,72.124,42.615,0.509,1.024,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-16,106897.0,3645.0,3354.857,2050.0,124.0,56.571,2365.199,80.649,74.229,45.358,2.744,1.252,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-17,111147.0,4250.0,3447.143,2112.0,62.0,57.857,2459.234,94.035,76.271,46.73,1.372,1.28,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-18,114770.0,3623.0,3441.429,2133.0,21.0,54.857,2539.397,80.162,76.145,47.195,0.465,1.214,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-19,119288.0,4518.0,3605.857,2204.0,71.0,56.286,2639.362,99.965,79.783,48.766,1.571,1.245,,,,,,,,,,,,,,,,,,92.59,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-20,122511.0,3223.0,3573.571,2246.0,42.0,61.143,2710.674,71.312,79.069,49.695,0.929,1.353,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-21,126742.0,4231.0,3798.429,2373.0,127.0,67.143,2804.289,93.615,84.044,52.505,2.81,1.486,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-22,130761.0,4019.0,3929.857,2373.0,0.0,63.857,2893.213,88.924,86.952,52.505,0.0,1.413,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-23,136105.0,5344.0,4172.571,2506.0,133.0,65.143,3011.454,118.241,92.322,55.448,2.943,1.441,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-24,141887.0,5782.0,4391.429,2617.0,111.0,72.143,3139.386,127.932,97.165,57.904,2.456,1.596,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-25,148014.0,6127.0,4749.143,2722.0,105.0,84.143,3274.952,135.566,105.079,60.227,2.323,1.862,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-26,153507.0,5493.0,4888.429,2847.0,125.0,91.857,3396.49,121.538,108.161,62.993,2.766,2.032,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-27,162513.0,9006.0,5714.571,2939.0,92.0,99.0,3595.756,199.266,126.44,65.028,2.036,2.19,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-28,162513.0,0.0,5110.143,2956.0,17.0,83.286,3595.756,0.0,113.067,65.404,0.376,1.843,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-29,167403.0,4890.0,5234.571,3082.0,126.0,101.286,3703.952,108.196,115.82,68.192,2.788,2.241,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-30,173342.0,5939.0,5319.571,3200.0,118.0,99.143,3835.358,131.406,117.701,70.803,2.611,2.194,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-07-31,178983.0,5641.0,5299.429,3311.0,111.0,99.143,3960.171,124.813,117.255,73.259,2.456,2.194,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-01,185360.0,6377.0,5335.143,3466.0,155.0,106.286,4101.268,141.097,118.045,76.689,3.43,2.352,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-02,191289.0,5929.0,5397.429,3558.0,92.0,101.571,4232.453,131.185,119.423,78.724,2.036,2.247,,,,,,,,,,,,,,,,,,90.74,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-03,196530.0,5241.0,4859.571,3612.0,54.0,96.143,4348.415,115.962,107.523,79.919,1.195,2.127,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-04,201906.0,5376.0,5627.571,3667.0,55.0,101.571,4467.364,118.949,124.515,81.136,1.217,2.247,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-05,206730.0,4824.0,5618.143,3863.0,196.0,111.571,4574.1,106.736,124.307,85.473,4.337,2.469,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-06,213522.0,6792.0,5740.0,4009.0,146.0,115.571,4724.379,150.28,127.003,88.703,3.23,2.557,,,,,,,,,,,,,,,,,,88.89,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-07,220669.0,7147.0,5955.143,4135.0,126.0,117.714,4882.514,158.134,131.763,91.491,2.788,2.605,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-08,228182.0,7513.0,6117.429,4291.0,156.0,117.857,5048.746,166.232,135.354,94.942,3.452,2.608,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-09,235664.0,7482.0,6339.286,4450.0,159.0,127.429,5214.292,165.546,140.263,98.461,3.518,2.819,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-10,241798.0,6134.0,6466.857,4556.0,106.0,134.857,5350.013,135.721,143.085,100.806,2.345,2.984,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-11,246486.0,4688.0,6368.571,4634.0,78.0,138.143,5453.74,103.727,140.911,102.532,1.726,3.057,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-12,253855.0,7369.0,6732.143,4785.0,151.0,131.714,5616.786,163.046,148.955,105.873,3.341,2.914,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-13,260898.0,7043.0,6768.0,5088.0,303.0,154.143,5772.619,155.833,149.749,112.577,6.704,3.411,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-14,268561.0,7663.0,6841.714,5246.0,158.0,158.714,5942.17,169.551,151.38,116.073,3.496,3.512,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-15,276059.0,7498.0,6839.571,5428.0,182.0,162.429,6108.071,165.9,151.332,120.1,4.027,3.594,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-16,282424.0,6365.0,6680.0,5565.0,137.0,159.286,6248.902,140.832,147.801,123.131,3.031,3.524,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-17,289087.0,6663.0,6755.571,5657.0,92.0,157.286,6396.328,147.425,149.474,125.167,2.036,3.48,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-18,294556.0,5469.0,6867.143,5750.0,93.0,159.429,6517.335,121.007,151.942,127.224,2.058,3.528,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-19,299113.0,4557.0,6465.429,5877.0,127.0,156.0,6618.163,100.828,143.054,130.034,2.81,3.452,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-20,305953.0,6840.0,6436.429,6114.0,237.0,146.571,6769.504,151.342,142.412,135.278,5.244,3.243,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-21,312646.0,6693.0,6297.857,6406.0,292.0,165.714,6917.593,148.089,139.346,141.739,6.461,3.667,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-22,320871.0,8225.0,6401.714,6567.0,161.0,162.714,7099.579,181.986,141.644,145.301,3.562,3.6,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-23,329030.0,8159.0,6658.0,6795.0,228.0,175.714,7280.105,180.526,147.315,150.346,5.045,3.888,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-24,336789.0,7759.0,6814.571,6848.0,53.0,170.143,7451.78,171.675,150.779,151.519,1.173,3.765,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-25,342141.0,5352.0,6797.857,7079.0,231.0,189.857,7570.198,118.418,150.409,156.63,5.111,4.201,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-26,350854.0,8713.0,7391.571,7402.0,323.0,217.857,7762.982,192.783,163.546,163.776,7.147,4.82,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-27,359625.0,8771.0,7667.429,7661.0,259.0,221.0,7957.049,194.067,169.649,169.507,5.731,4.89,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-28,370175.0,10550.0,8218.429,7944.0,283.0,219.714,8190.478,233.429,181.841,175.769,6.262,4.861,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-29,380279.0,10104.0,8486.857,8129.0,185.0,223.143,8414.038,223.561,187.78,179.862,4.093,4.937,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-30,392009.0,11730.0,8997.0,8305.0,176.0,215.714,8673.576,259.538,199.067,183.756,3.894,4.773,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-08-31,401226.0,9217.0,9205.286,8401.0,96.0,221.857,8877.511,203.935,203.676,185.88,2.124,4.909,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
ARG,South America,Argentina,2020-09-01,408413.0,7187.0,9467.429,8498.0,97.0,202.714,9036.53,159.019,209.476,188.026,2.146,4.485,,,,,,,,,,,,,,,,,,87.96,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.825
